timestamp_utc,timestamp_copenhagen,source_window_end_utc,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_quote_volume,btc_trade_count,btc_taker_buy_base_volume,btc_taker_buy_quote_volume,btc_taker_sell_quote_volume,btc_taker_buy_quote_share,btc_return_1h_pct,btc_range_1h_pct,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_quote_volume,eth_trade_count,eth_taker_buy_base_volume,eth_taker_buy_quote_volume,eth_taker_sell_quote_volume,eth_taker_buy_quote_share,eth_return_1h_pct,eth_range_1h_pct,ethbtc_open,ethbtc_high,ethbtc_low,ethbtc_close,ethbtc_return_1h_pct,ethbtc_range_1h_pct,btc_open_interest,btc_open_interest_value,btc_oi_change_1h_pct,btc_open_interest_source,eth_open_interest,eth_open_interest_value,eth_oi_change_1h_pct,eth_open_interest_source,btc_long_short_ratio,btc_long_account,btc_short_account,btc_long_short_source,eth_long_short_ratio,eth_long_account,eth_short_account,eth_long_short_source,btc_funding_event_rate,btc_funding_source,eth_funding_event_rate,eth_funding_source,btc_price_oi_state,eth_price_oi_state,spot_status,derivatives_status
2026-09-23T00:00:00Z,2026-09-23T02:00:00+02:00,2026-09-23T05:00:00Z,86208.57,86588.3,86133.4,86457.3,617.38252,53342409.5486,110803,272.91972,23577604.3838,29764805.1648,0.442004862235,0.28853283247,0.52813426615,2753.63,2766.99,2749,2760,8193.7863,22601786.4716,87242,5189.5402,14314456.7717,8287329.69985,0.633332979662,0.231331006708,0.654419789014,0.03195,0.03196,0.03189,0.03194,0,0.21950454688,3050014.02,30500.1402,0.183615357728,OKX_CONTRACT_OI_HISTORY,6077902.5,607790.25,2.28483070524,OKX_CONTRACT_OI_HISTORY,0.93,0.481865284974,0.518134715026,OKX_GLOBAL_ACCOUNT_RATIO,1.16,0.537037037037,0.462962962963,OKX_GLOBAL_ACCOUNT_RATIO,2.13003233594e-05,OKX_FUNDING_HISTORY,8.17322756499e-05,OKX_FUNDING_HISTORY,PRICE_UP_OI_UP,PRICE_UP_OI_UP,PASS,PASS
2026-09-23T01:00:00Z,2026-09-23T03:00:00+02:00,2026-09-23T05:00:00Z,86457.31,86845.39,86169.74,86370,781.39738,67648746.2186,122224,479.42476,41520141.6221,26128604.5964,0.61376069688,-0.100974700806,0.784091956179,2760.01,2775,2745.99,2754.19,10028.0111,27702116.6121,121423,4389.3845,12129813.1822,15572303.4299,0.437865934653,-0.210507246377,1.05644958649,0.03192,0.03199,0.03187,0.03188,-0.187852222918,0.37652965171,3024164.09,30241.6409,-0.847534792643,OKX_CONTRACT_OI_HISTORY,6045758.72,604575.872,-0.528863041156,OKX_CONTRACT_OI_HISTORY,0.95,0.487179487179,0.512820512821,OKX_GLOBAL_ACCOUNT_RATIO,1.18,0.54128440367,0.45871559633,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_DOWN,PRICE_DOWN_OI_DOWN,PASS,PASS
2026-09-23T02:00:00Z,2026-09-23T04:00:00+02:00,2026-09-23T05:00:00Z,86370.01,86638.15,86260.01,86552.26,553.16487,47837612.7098,104923,409.24814,35391548.7525,12446063.9572,0.739826817179,0.211022345722,0.438372311805,2754.18,2763,2746.09,2762.2,6558.9222,18077793.3013,67682,3106.4633,8564073.73312,9513719.56821,0.473734464731,0.290829608705,0.615784624685,0.03189,0.03193,0.03183,0.03192,0.125470514429,0.314169022934,3024770.81,30247.7081,0.020062403426,OKX_CONTRACT_OI_HISTORY,6053683.69,605368.369,0.13108313393,OKX_CONTRACT_OI_HISTORY,0.95,0.487179487179,0.512820512821,OKX_GLOBAL_ACCOUNT_RATIO,1.18,0.54128440367,0.45871559633,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_UP,PRICE_UP_OI_UP,PASS,PASS
2026-09-23T03:00:00Z,2026-09-23T05:00:00+02:00,2026-09-23T05:00:00Z,86552.27,86975.51,86436.35,86704.27,495.62113,42987936.4788,83961,305.51221,26497039.642,16490896.8369,0.616383148678,0.175627996311,0.623765348722,2762.21,2784.4,2758.2,2774.01,13812.0898,38306798.4259,102677,7557.6917,20963093.7458,17343704.6801,0.547242124303,0.427557743827,0.949894858966,0.03192,0.03203,0.0319,0.032,0.250626566416,0.407523510972,3027590.08,30275.9008,0.0932060700493,OKX_CONTRACT_OI_HISTORY,6079915.48,607991.548,0.433319468662,OKX_CONTRACT_OI_HISTORY,0.94,0.484536082474,0.515463917526,OKX_GLOBAL_ACCOUNT_RATIO,1.12,0.528301886792,0.471698113208,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_UP,PRICE_UP_OI_UP,PASS,PASS
2026-09-23T04:00:00Z,2026-09-23T06:00:00+02:00,2026-09-23T05:00:00Z,86704.27,87278.54,86636,87166.95,876.93454,76322337.7794,138611,531.88187,46284970.2516,30037367.5278,0.606440677766,0.533630004612,0.741654739369,2774.02,2789,2767.8,2779.65,13038.1789,36254183.4763,96231,6513.0382,18112162.2889,18142021.1873,0.49958820065,0.203315777521,0.765951297059,0.032,0.032,0.03189,0.03189,-0.34375,0.344935716526,3007816.34,30078.1634,-0.653118139428,OKX_CONTRACT_OI_HISTORY,6195325.99,619532.599,1.89822556546,OKX_CONTRACT_OI_HISTORY,0.94,0.484536082474,0.515463917526,OKX_GLOBAL_ACCOUNT_RATIO,1.12,0.528301886792,0.471698113208,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_DOWN,PRICE_UP_OI_UP,PASS,PASS
2026-09-23T05:00:00Z,2026-09-23T07:00:00+02:00,2026-09-23T11:00:00Z,87166.94,87166.95,86424,86496.01,734.60459,63752829.502,142309,285.36866,24763637.5818,38989191.9202,0.388431976671,-0.769718339348,0.859657039711,2779.65,2780.21,2755.57,2757.8,12107.6502,33507667.887,77869,5092.3475,14091133.964,19416533.9231,0.420534607525,-0.786070188693,0.894188861107,0.03189,0.03193,0.03186,0.03189,0,0.21971123666,3020572.05,30205.7205,0.424085401438,OKX_CONTRACT_OI_HISTORY,6150065.85,615006.585,-0.730553001941,OKX_CONTRACT_OI_HISTORY,0.95,0.487179487179,0.512820512821,OKX_GLOBAL_ACCOUNT_RATIO,1.16,0.537037037037,0.462962962963,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_DOWN,PASS,PASS
2026-09-23T06:00:00Z,2026-09-23T08:00:00+02:00,2026-09-23T11:00:00Z,86496,86609.93,86375,86469.66,728.90495,63055773.1066,79387,420.35006,36363352.9671,26692420.1396,0.57668554639,-0.030463832956,0.271988422576,2757.8,2762.07,2751.96,2754.29,11103.7763,30619601.2966,54078,7375.4557,20339400.4675,10280200.8291,0.664260787412,-0.127275364421,0.367374525793,0.03188,0.0319,0.03183,0.03184,-0.156788962057,0.219918316054,3037981.66,30379.8166,0.57636797639,OKX_CONTRACT_OI_HISTORY,6184795.97,618479.597,0.564711351831,OKX_CONTRACT_OI_HISTORY,0.96,0.489795918367,0.510204081633,OKX_GLOBAL_ACCOUNT_RATIO,1.21,0.547511312217,0.452488687783,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-23T07:00:00Z,2026-09-23T09:00:00+02:00,2026-09-23T11:00:00Z,86469.67,86469.67,86000,86124.77,902.10402,77824001.5492,137131,342.24121,29526696.9623,48297304.5869,0.379403479319,-0.398856662557,0.546127906977,2754.3,2754.3,2735.2,2742.92,13069.5411,35888833.7889,104242,5517.787,15149850.0777,20738983.7113,0.422132693605,-0.412810560979,0.698303597543,0.03185,0.03186,0.03179,0.03184,0,0.220195029884,3036119.22,30361.1922,-0.0613051758844,OKX_CONTRACT_OI_HISTORY,6194000.11,619400.011,0.148818813824,OKX_CONTRACT_OI_HISTORY,0.95,0.487179487179,0.512820512821,OKX_GLOBAL_ACCOUNT_RATIO,1.22,0.54954954955,0.45045045045,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_DOWN,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-23T08:00:00Z,2026-09-23T10:00:00+02:00,2026-09-23T11:00:00Z,86124.77,86264.01,85688,85899.99,908.01386,78120204.2943,134515,303.90759,26143118.1207,51977086.1736,0.334652454597,-0.260993440099,0.672217813463,2742.92,2750.71,2726.75,2734.99,10936.624,29954348.6273,96696,4757.7133,13037150.2543,16917198.373,0.435233976093,-0.289107957943,0.878701751169,0.03184,0.03188,0.03181,0.03183,-0.0314070351759,0.220056585979,3045251.2,30452.512,0.300778043887,OKX_CONTRACT_OI_HISTORY,6261297.13,626129.713,1.08648722643,OKX_CONTRACT_OI_HISTORY,0.95,0.487179487179,0.512820512821,OKX_GLOBAL_ACCOUNT_RATIO,1.23,0.551569506726,0.448430493274,OKX_GLOBAL_ACCOUNT_RATIO,3.62440300664e-05,OKX_FUNDING_HISTORY,5.36087227332e-05,OKX_FUNDING_HISTORY,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-23T09:00:00Z,2026-09-23T11:00:00+02:00,2026-09-23T11:00:00Z,85899.99,86024.01,85734.01,85854.33,592.82384,50916803.6618,78620,263.40852,22624327.7479,28292475.914,0.444339120306,-0.0531548373871,0.338255495106,2735,2743.71,2731.29,2733.61,7585.2508,20764375.0681,78642,3999.8832,10950561.5148,9813813.55323,0.527372554143,-0.0504572228783,0.454730182441,0.03185,0.0319,0.03184,0.03184,0.0314169022934,0.188442211055,3061044.99,30610.4499,0.518636689151,OKX_CONTRACT_OI_HISTORY,6326664.52,632666.452,1.04399118334,OKX_CONTRACT_OI_HISTORY,0.95,0.487179487179,0.512820512821,OKX_GLOBAL_ACCOUNT_RATIO,1.23,0.551569506726,0.448430493274,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
